nombre;estado;localidad;altitud_min;altitud_max;coleccion;FechaColeccion;herbario;latitud;longitud;cita_corta
Hypnella pilifera;5;Meseta de Jáua, porción centro-occidental, Río Kanarakuni;1922;;Steyermark, J. 98102, 98104;1967-03-22;VEN;;;Morales & García 2006
Hypnella pilifera;22;Arriba de Escuque, entre Escuque y la Mesa de San Pedro;1300;1650;Steyermark, J. 104664;1971-02-20;VEN;;;Morales & García 2006
Lepidopilidium divaricatum;16;;;;;;;;;Moreno 1990
Lepidopilidium divaricatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Lepidopilidium laevisetum;14;Fila de Terepaima, entre el Alto de Chuparral y la Loma Redonda, 21-23 Km al sur de Cabudare ;;;;;MO;08°29'N;071°17'W;Tropicos.org
Lepidopilidium laevisetum;;Sin localidad;;;;;;;;Churchill et al. 2000
Lepidopilidium laevisetum;14;Fila de Terapaima entre el Alto de Chuparral y la Loma Redonda, 21-23 Km de Cabudare;1300;1460;Steyermark, J., Delascio, F., G.C.K. & E. Dunsterville 103395;1970-08-04;VEN;;;Morales & García 2006
Lepidopilidium laevisetum;20;Cerro de Humo, Río Santa Isabel, arriba de Santa Isabel;600;700;Steyermark, J. & Rabe, M. 96207;1966-08-09;VEN;;;Morales & García 2006
Lepidopilidium portoricense;4;Parque Nacional Henri Pittier, cumbre Rancho Grande ;;;;;MO;10°21'N;067°41'W;Tropicos.org
Lepidopilidium portoricense;;Sin localidad;;;;;;;;Churchill et al. 2000
Lepidopilidium portoricense;16;"Parque Nacional Macarao, ""sendero 3 aguitas"" en las cercanias de la Coordinacion del parque, El Junquito";;;;;MO;"10°27'46""N";"067°04'22""W";Tropicos.org
Lepidopilidium portoricense;4;Choroní;1600;;Mägdefrau, K. 487, 476, 497;1958-02-28;VEN;;;Morales & García 2006
Lepidopilidium portoricense;4;Rancho Grande, Portachuelo, Periquito;1300;;Mägdefrau, K. 350;1958-02-24;VEN;;;Morales & García 2006
Lepidopilidium portoricense;12;Sierra de San Luis, Vecindad del Hotel Parador, al S de la Tabla;1400;1500;Steyermark, J. 98977B;1967-07-17;VEN;;;Morales & García 2006
Lepidopilidium portoricense;23;Cerro La Chapa, fila N de Nirgua;1200;1360;Steyermark, J. & Bunting, G. 97741;1967-03-11;VEN;;;Morales & García 2006
Lepidopilidium purpurissatum;;Sin localidad;;;;;;;;Pittier 1936
Lepidopilum amplirete;4;Parque nacional Henry Pittier, Rancho Grande, Fila Parai?so;;;Agostini, G. 197;1963-09-01;VEN;;;Morales & García 2006
Lepidopilum amplirete;4;Via Llano el trigo. Primer registro confirmado para Venezuela. Via Llano el trigo sobre chirivital;;;1002/05 Rico;;;;;
Lepidopilum affine;22;;;;;;;;;
Lepidopilum affine;;Sin localidad;;;;;;;;Churchill et al. 2000
Lepidopilum brevipes;10;;;;;;;;;
Lepidopilum brevipes;10;3,3 Km E of junction of Colonia Tovar- Carayaca road;2200;;Steyermark, J. 91689;1963-01-17;VEN;;;Morales & García 2006
Lepidopilum diaphanum;1;;;;;;;;;
Lepidopilum diaphanum;;Sin localidad;;;;;;;;Churchill et al. 2000
Lepidopilum haplociliatum;5;Auyan-tepui;;;;;;;;
Lepidopilum haplociliatum;5;Cumbre de la parte SO, R{io Churún;;;Steyermark, J. 94012;1964-05-12;VEN;;;Morales & García 2006
Lepidopilum leiomitrium;;;;;Fendler 126, tipo;;;;;Pittier 1936
Lepidopilum leiomitrium;5;;;;;;;;;
Lepidopilum longifolium;;;;;Fendler 122b, tipo;;;;;Pittier 1936
Lepidopilum longifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Lepidopilum longifolium;15;;;;;;;;;
Lepidopilum longifolium;14;Laguna Negra, Loma de los Naranjos, Montaña de Macanillal y la fila de San Esteban, 10-19 k al S de Río Claro;1300;1500;Steyermark, J., Smith, R. & Espinoza, C. 111596;1975-03-24;VEN;;;Morales & García 2006
Lepidopilum muelleri;;;;;Fendler 122, tipo;;;;;
Lepidopilum muelleri;5;Sororopán-tepui;;;;;;;;
Lepidopilum muelleri;10;Caracas;;;;;;;;
Lepidopilum muelleri;20;Cerro de Río Arriba, vecindad de los Positos, Río Santa Isabel, O de Cerro Humo;700;;Steyermark, J. & Rabe, M. 96409;1966-08-10;VEN;;;Morales & García 2006
Lepidopilum muelleri;23;Cerro La Chapa;700;;Steyermark, J. & Bunting, G. 97735;1967-03-11;VEN;;;Morales & García 2006
Lepidopilum polytrichoides;;;;;Fendler 123;;;;;Pittier 1936
Lepidopilum polytrichoides;;Sin localidad;;;;;;;;Churchill et al. 2000
Lepidopilum polytrichoides;1;;;;;;;;;
Lepidopilum polytrichoides;4;;;;;;;;;
Lepidopilum polytrichoides;25;San José de Los Altos;;;;;;;;
Lepidopilum polytrichoides;4;Rancho Grande, Portachuelo, Ocumare;930;;Mägdefrau, K. 424;1958-02-27;VEN;;;Morales & García 2006
Lepidopilum polytrichoides;7;Río San Gián, arriba de Los Tanques y las Toma;750;900;Steyermark, J. & Steyermark, C. 95278;1966-03-29;VEN;;;Morales & García 2006
Lepidopilum polytrichoides;23;Montaña de María Lionza, Quebrada Quibayo;250;1000;Steyermark, J., Sobrevila, C., Fernández, D. & Hernández, B. 125087a;1981-03-14;VEN;;;Morales & García 2006
Lepidopilum polytrichoides;25;Sierra de Perijá;1600;;Griffin, D. 235;1975-07-07;VEN;;;Morales & García 2006
Lepidopilum polytrichoides;25;Sierra de Perijá, W of Dakuma;1000;;Jangoux, J. 10213;1974-09-22;VEN;;;Morales & García 2006
Lepidopilum scabrisetum;4;"Henri Pittier, en Pico La Toma; Colonia Tovar";1700;;Moritz 77;;;;;
Lepidopilum scabrisetum;;Sin localidad;;;;;;;;Churchill et al. 2000
Lepidopilum scabrisetum;25;Entre San José de Los Altos y Topochalito, San José de Los Altos), Distrito Federal (Cerca de Galipán;;;;;;;;
Lepidopilum scabrisetum;10;Cerca de Galipán;1700;;Funck & Schlim 352, 375;;;;;
Lepidopilum scabrisetum;21;10 Km E of La Fundación, above Represa Dorada ;;;;;MO;07°48'N;071°47'W;Tropicos.org
Lepidopilum scabrisetum;12;Cerro Santa Ana;800;;Steyermark, J. & Braun, A. 94569;1966-01-04;VEN;;;Morales & García 2006
Lepidopilum scabrisetum;16;Parque Nacional Guatopo, Río Santa Cruz, between Santa Teresa and Altagracia de orituco;520;;Steyermark, J. 97562, 97564;1966-10-27;VEN;;;Morales & García 2006
Lepidopilum scabrisetum;20;Cerro de Río Arriba, O de Cerro de Humo, Río Santa Isabel;600;700;Steyermark, J. & Rabe, M. 96249;1966-08-09;VEN;;;Morales & García 2006
Lepidopilum scabrisetum;25;Sierra de Perijá;1600;;Griffin, D. 191;1975-07-07;VEN;;;Morales & García 2006
Lepidopilum scabrisetum;25;Entre el campamento San José de los Alto y Topochalito;2200;2400;Griffin, D. 117;1975-07-07;VEN;;;Morales & García 2006
Lepidopilum surinamense;1;;;;;;;;;
Lepidopilum surinamense;;Sin localidad;;;;;;;;Churchill et al. 2000
Lepidopilum surinamense;1;Cañon grande;150;;Buck, W. 12755;1985-02-01;VEN;;;Morales & García 2006
Pilotrichidium callicostatum;20;;;;;;;;;
Pilotrichidium callicostatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Pilotrichidium callicostatum;20;Península de Paria. Cerro Humo, Río Sta. Isabel, arriba de Sipara, al O de Sta Isabel;1060;;Steyermark, J. 94881;1966-03-01;VEN;;;Morales & García 2006
Pilotrichum andersonii;7;Cerca de La Entrada;;;;;;;;
Pilotrichum andersonii;;Sin localidad;;;;;;;;Churchill et al. 2000
Pilotrichum andersonii;10;Cerca de la carretera Junquito-Colonia Tovar;;;;;;;;
Pilotrichum bipinnatum;1;San Carlos;;;;;;;;
Pilotrichum bipinnatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Pilotrichum bipinnatum;5;Imataca, N de Tumeremo, Roraima;;;;;;;;
Pilotrichum bipinnatum;9;NE of El Palmar;;;;;;;;
Pilotrichum bipinnatum;10;Caracas;;;;;;;;
Pilotrichum bipinnatum;1;Río Mawarinuma, Caño Grande, campamento base La Neblina;140;;Buck, W. 11185, 11252, 11258;1984-02-01;VEN;;;Morales & García 2006
Pilotrichum bipinnatum;1;Río Mawarinuma, Caño Grande, campamento base La Neblina;140;;Buck, W. 11253;1984-02-01;VEN;;;Morales & García 2006
Pilotrichum bipinnatum;1;Río Mawarinuma, Caño Grande, campamento base La Neblina;140;;Buck, W. 12944;1985-02-17;VEN;;;Morales & García 2006
Pilotrichum bipinnatum;4;Parque Nacional Henri Pittier, Rancho Grande;;;Agostini, G. & Cobo, T. 192;1963-09-01;VEN;;;Morales & García 2006
Pilotrichum bipinnatum;4;Parque Nacional Henri Pittier, Rancho Grande;;;Vareschi, V. 20;1950-06-23;VEN;;;Morales & García 2006
Pilotrichum bipinnatum;5;Imataca Mountain, S of Sta Catalina, E end of Tortula Island;;;Thompson, S. 2;01/11/1896;VEN;;;Morales & García 2006
Pilotrichum bipinnatum;5;Cerro Venamo;1220;1275;Steyermark, J., G.C.K. & E. Dunsterville 92731;1964-01-06;VEN;;;Morales & García 2006
Pilotrichum bipinnatum;9;Al E del Río Grande, 37 Km al E-NE de el Palmar;;;Steyermark, J. 93153;1964-02-10;VEN;;;Morales & García 2006
Pilotrichum bipinnatum;10;Entre Portachuelo, Peñita y Carayaca, entre Colonia Tovar- Junquito. Hacienda el Limón;1300;1500;Steyermark, J. 94408, 94421;1965-10-12;VEN;;;Morales & García 2006
Pilotrichum debile;;Sin localidad;;;;;;;;Churchill et al. 2000
Pilotrichum debile;;;;;;;;;;Tropicos.org (ANBRY)
Pilotrichum evanescens;3;;;;;;;;;
Pilotrichum evanescens;;Sin localidad;;;;;;;;Churchill et al. 2000
Pilotrichum evanescens;5;Cerca de Ciudad Piar;;;;;;;;
Pilotrichum evanescens;25;"Cuenca del río Socuy y el bosque nublado llamado ""el páramo"" arriba de la ""gran sabana""";;;;;;;;
Pilotrichum evanescens;25;Valle de Río Socuy, Gran Sabana;2400;2800;Griffin, D. 277;1975-07-07;VEN;;;Morales & García 2006
Pilotrichum evanescens;25;Entre el campamento San José de los Altos y Topochalito;;;Griffin, D. 357;1975-07-07;VEN;;;Morales & García 2006
Pilotrichum fendleri;4;;;;;;;;;
Pilotrichum fendleri;;Sin localidad;;;;;;;;Churchill et al. 2000
Pilotrichum fendleri;5;N of Tumeremo;;;;;;;;
Pilotrichum fendleri;4;Parque Nacional Henri Pittier. Rancho Grande, Río Grande del medio, vecindades de la Quebrada Río Hondo;1000;;Steyermark, J. & Carreño, V. 105851;1972-04-30;VEN;;;Morales & García 2006
Pilotrichum fendleri;23;El Amparo hacia Candelaria, 7 - 10 Km al N de Salom;;;Steyermark, J., Carreño, V. & Diederichs, E. 106723;1972-12-27;VEN;;;Morales & García 2006
Pilotrichum longicaule;4;Colonia Tovar;;;;;;;;
Pilotrichum longicaule;;Sin localidad;;;;;;;;Churchill et al. 2000
Pilotrichum longicaule;10;Caracas;;;Moritz 121;;;;;Pittier 1936
Pilotrichum longicaule;14;;;;;;;;;
Pilotrichum longicaule;15;Cerca de Tovar;;;;;;;;
Pilotrichum ramosissimum;4;Cerca de Maracay;;;;;;;;
Pilotrichum ramosissimum;;Sin localidad;;;;;;;;Churchill et al. 2000
Pilotrichum ramosissimum;5;Cerro Venamo;;;;;;;;
Pilotrichum ramosissimum;10;Caracas;;;;;;;;
Pilotrichum ramosissimum;4;Rancho Grande. Pico Periquito;;;Mägdefrau, K. 361;1958-02-25;VEN;;;Morales & García 2006
Pilotrichum ramosissimum;4;Choroní;;;Mägdefrau, K. 467;1958-02-28;VEN;;;Morales & García 2006
Pilotrichum ramosissimum;10;El Volcán los Guayabitos;1350;;Mägdefrau, K. 58;1957-12-29;VEN;;;Morales & García 2006
Stenodictyon wrightii;;Sin localidad;;;;;;;;Churchill et al. 2000
Stenodictyon wrightii;;;;;;;;;;Tropicos.org (ANBRY)
Thamniopsis cruegeriana;20;;;;;;;;;
Thamniopsis cruegeriana;;Sin localidad;;;;;;;;Churchill et al. 2000
Thamniopsis cruegeriana;21;;;;;;;;;
Thamniopsis cruegeriana;25;Entre San Antonio de Los Altos y Topochalito;;;;;;;;
Thamniopsis incurva;;;;;Fendler 125;;;;;Pittier 1936
Thamniopsis incurva;;Sin localidad;;;;;;;;Churchill et al. 2000
Thamniopsis incurva;4;Páramo de Cardenas, Valle de Siquire;;;;;;;;
Thamniopsis incurva;5;"Ptari-tepui), Zulia ( Entre San José de Los Altos y Topochalito, Cuenca del Río Socuy y el bosque nublado llamado """;;;;;;;;
Thamniopsis incurva;16;El Páramo de Cárdenas, valle de Siquire;;;Pittier 5960;;;;;Pittier 1936
Thamniopsis incurva;25;"Entre San José de Los Altos y Topochalito, Cuenca del Río Socuy y el bosque nublado llamado ""el Páramo"" arriba de la ""gran sabana""";;;;;;;;
Thamniopsis killipii;5;;;;;;;;;
Thamniopsis killipii;;Sin localidad;;;;;;;;Churchill et al. 2000
Thamniopsis undata;;;;;Fendler 141;;;;;Pittier 1936
Thamniopsis undata;;Sin localidad;;;;;;;;Churchill et al. 2000
Thamniopsis undata;5;Monte Roraima;;;;;;;;
Thamniopsis undata;10;Caracas;;;Moritz 59;;;;;Pittier 1936
Thamniopsis undata;15;Mérida;;;Moritz 165;;;;;Pittier 1937
Thamniopsis undata;1;;;;;;;;;
Thamniopsis undata;18;Isla de Margarita;;;;;;;;
Thamniopsis undata;12;Península de Paraguaná Cerro De Santa Ana;;;;;;;;
Thamniopsis undata;4;;;;;;;;;
Thamniopsis undata;4;Choroní;1600;;Mägdefrau, K. 504;1958-02-28;VEN;;;Morales & García 2006
Thamniopsis undata;4;Parque Nacional Henry Pittier, Rancho Grande;;;Agostini, G. & Fariñas, M. 13;1962-11-01;VEN;;;Morales & García 2006
Thamniopsis undata;5;Río Cuyuní, Río Anawaray-tepui, El Dorado;1300;1350;Steyermark, J., G.C.K. & E. Dunsterville 104461-A;1970-12-25;VEN;;;Morales & García 2006
Thamniopsis undata;21;Río Quinimarí, la Peña de Pata de Judío;2400;;Steyermark, J., G.C.K. & E. Dunsterville 100641, 100639;1968-01-10;VEN;;;Morales & García 2006
Thamniopsis undata;21;Páramo Tamá;2475;2550;Steyermark, J., G.C.K. & E. Dunsterville 98464;1967-05-18;VEN;;;Morales & García 2006
Trachyxiphium glanduliferum;;Sin localidad;;;;;;;;Churchill et al. 2000
Trachyxiphium guadalupense;;Sin localidad;;;Fendler 141;;;;;Pittier 1936
Trachyxiphium guadalupense;;Sin localidad;;;;;;;;Churchill et al. 2000
Trachyxiphium guadalupense;4;;;;;;;;;
Trachyxiphium guadalupense;5;Monte Roraima;;;;;;;;
Trachyxiphium guadalupense;10;El Ávila entre Los Venados y el Pico Oriental;;;;;;;;
Trachyxiphium guadalupense;15;;;;;;;;;
Trachyxiphium guadalupense;20;;;;;;;;;
Trachyxiphium guadalupense;4;Colonia Tovar;2000;2100;Pittier, H. 10078;1921-12-28;VEN;;;"Pittier 1936; Morales & García 2006"
Trachyxiphium guadalupense;5;Cerro Venamo;950;1150;Steyermark, J., G.C.K. & E. Dunsterville 92417;1963-12-29;VEN;;;Morales & García 2006
Trachyxiphium pernutans;;Sin localidad;;;Fendler 127, tipo;;;;;Pittier 1936
Trachyxiphium pernutans;;Sin localidad;;;;;;;;Churchill et al. 2000
Trachyxiphium steerei;15;Páramo de los Conejos;;;;;;;;
Trachyxiphium steerei;;Sin localidad;;;;;;;;Churchill et al. 2000
Trachyxiphium subfalcatum;5;;;;;;;;;
Trachyxiphium subfalcatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Trachyxiphium subfalcatum;15;San Eusebio;;;;;;;;
Trachyxiphium subfalcatum;5;NE del Alto de la Aguada;;;Dorr, L., Aymard, G., Barnett, L., Cuello, N. & Diggs, G. Jr 4873;1988-04-18;VEN;;;Morales & García 2006
Trachyxiphium variabile;;Sin localidad;;;;;;;;
Plagiothecium drepanophyllum;12;;;;;;;;;
Plagiothecium drepanophyllum;;Sin localidad;;;;;;;;Churchill et al. 2000
Plagiothecium drepanophyllum;15;;;;;;;;;
Plagiothecium drepanophyllum;22;;;;;;;;;
Plagiothecium georgicoantarcticum;22;;;;;;;;;
Plagiothecium georgicoantarcticum;;Sin localidad;;;;;;;;Churchill et al. 2000
Plagiothecium lucidum;10;;;;;;;;;
Plagiothecium lucidum;;Sin localidad;;;;;;;;Churchill et al. 2000
Plagiothecium lucidum;15;;;;;;;;;
Plagiothecium lucidum;21;Río Quinimarí, Peña de Pata de Judío;2500;2800;Steyermark, J., G.C.K. & E. Dunsterville 100785;1968-01-12;VEN;;;Morales & García 2006
Plagiothecium novogranatense;15;;;;;;;;;
Atrichum androgynum;15;;;;;;;;;
Atrichum androgynum;21;;;;;;;;;
Atrichum oerstedianum;15;Mucurubá;;;Gehriger 398;;;;;Pittier 1936
Atrichum oerstedianum;;Sin localidad;;;;;;;;Churchill et al. 2000
Atrichum oerstedianum;15;Berwald am Mucuy oberhalb Tabay;2600;;Mägdefrau, K. 1582;1967-04-14;VEN;;;Morales & García 2006
Atrichum polycarpum;;Sin localidad;;;;;;;;Churchill et al. 2000
Atrichum polycarpum;;;;;;;;;;Tropicos.org (ANBRY)
Pogonatum campylocarpon;4;Colonia Tovar ;;;Pitt. 9990;1921-12-26;VEN;;;"Pittier 1936; Morales & García 2006"
Pogonatum campylocarpon;;Sin localidad;;;;;;;;Churchill et al. 2000
Pogonatum campylocarpon;10;Bosque de Galipán ;;;Funck& Schlim 378, Pitt. 6214;;;;;Pittier 1936
Pogonatum campylocarpon;10;El Junco, cerca de El Junquito ;;;Agostini, G., Fariñas, M., Castellanos, E. & Cobo, T. 83;1963-07-24;MO, VEN;10°28'N;067°05'W;"Tropicos.org; Morales & García 2006"
Pogonatum campylocarpon;10;Libertador. camino Costa de Maya, NE de la Colonia Tovar ;2100;2240;Steyermark et al. 127898;1982-12-09;MO;10°25'N;067°20'W;Tropicos.org
Pogonatum campylocarpon;15;Parque Nacional Sierra Nevada entre La Montaña y La Aguada ;;;Griffin et al. 1797 y 1763  ;;FLAS;;;Griffin III 1975
Pogonatum campylocarpon;15;Entre Canaguá y El Molino ;;;;;;;;
Pogonatum campylocarpon;23;Sierra de Aroa. 9 Km W of San Felipe air distance. On road 0-3 Km NE of road between Cocorote and Aroa. 15 Km NW of Cocorote & 1 Km SW of Los Cruceros;1100;1500;Liesner & González 10004;1980-04-04;MO;10°21'N;068°49'W;Tropicos.org
Pogonatum campylocarpon;4;Parque Nacional Henri Pittier, carretera Maracay- Choroní;;;Agostini, G. 138;1962-11-01;VEN;;;Morales & García 2006
Pogonatum campylocarpon;5;SW de Alto de La Aguada;1200;1400;Dorr, L., Aymard, G., Barnett, L., Cuello, N. & Diggs, G. Jr 4898;1988-04-19;VEN;;;Morales & García 2006
Pogonatum campylocarpon;21;Páramo de Tamá;2750;2950;Steyermark, J., G.C.K. & E. Dunsterville 98502;1967-05-20;VEN;;;Morales & García 2006
Pogonatum campylocarpon;22;Páramo Guaramacal, 20-21 Km al NE de Boconó;2640;2700;Luteyn, J. & Cotton, E. 9667;1984-03-14;VEN;;;Morales & García 2006
Pogonatum liebmannianum;4;El Portachuelo, entre Maracay y Ocumare;;;Pitt. 10121, 4857;1922-01-29;VEN;;;"Morales & García 2006; Pittier 1936"
Pogonatum neglectum;4;;;;;;;;;
Pogonatum neglectum;;Sin localidad;;;;;;;;Churchill et al. 2000
Pogonatum pensilvanicum;21;;;;;;;;;
Pogonatum pensilvanicum;;Sin localidad;;;;;;;;Churchill et al. 2000
Pogonatum pensilvanicum;4;Rancho Grande, Portachuelo- Ocumare;900;;Mägdefrau, K. 422;1958-02-27;VEN;;;Morales & García 2006
Pogonatum pensilvanicum;22;Entre Escuque y La Mesa de San Pedro;1300;1650;Steyermark, J. 104767;1971-02-20;VEN;;;Morales & García 2006
Pogonatum perichaetiale;;Sin localidad;;;;;;;;Churchill et al. 2000
Pogonatum perichaetiale;;;;;;;;;;Tropicos.org (ANBRY)
Pogonatum perichaetiale subsp. oligodus;15;Rincón de la Venta, Páramo de Chachopo ;;;C. Chardon 3;;;;;Pittier 1936
Pogonatum perichaetiale subsp. oligodus;15;Páramo between Apataderos and Águila;4000;;Steyermark, J. & Marvin, R. 97151;1966-08-30;VEN;;;Morales & García 2006
Pogonatum perichaetiale subsp. oligodus;15;Laguna Negra;3600;;Mägdefrau, K. 1640;1967-04-18;VEN;;;Morales & García 2006
Pogonatum plurisetum;15;Laguna Negra;;;C. Chardon 26 38;;;;;Pittier 1936
Pogonatum procerum;4;;;;;;;;;
Pogonatum procerum;14;;;;;;;;;
Pogonatum procerum;16;Silla de Caracas ;;;Moritz 135;;;;;Pittier 1936
Pogonatum semipellucidum;15;;;;Moritz 188;;;;;
Pogonatum semipellucidum;;Sin localidad;;;;;;;;Churchill et al. 2000
Pogonatum semipellucidum;15;San Jacinto de Mérida;;;Fuck & Schilm 994;;;;;Pittier 1936
Pogonatum semipellucidum;15;Tabay;;; Gehriger 459;;;;;Pittier 1936
Pogonatum semipellucidum;15;Canaguá;;;;;;;;
Pogonatum semipellucidum;22;;;;;;;;;
Pogonatum tortile;17;;;;;;;;;
Pogonatum tortile;;Sin localidad;;;;;;;;Churchill et al. 2000
Pogonatum tortile;15;Sirra Nevada;;;Moritz;;;;;Pittier 1936
Polytrichadelphus aristatus;15;Sierra Nevada de Mérida a lo largo del Teleférico entre La Aguada y La Montaña;;;;;;;;
Polytrichadelphus aristatus;;Sin localidad;;;;;;;;Churchill et al. 2000
Polytrichadelphus aristatus;15;13-21 Km al S de Tovar, alrededor de Canaguá;2150;;Luteyn, J. & Lebrón, M. 9991;1984-04-16;VEN;;;Morales & García 2006
Polytrichadelphus aristatus;15;Páramo de Santo Domingo, Hotel de Los Frailes. Parque Nacional Sierra Nevada;3000;;Dorr, L., Barnett, L. & Diggs, G. Jr 4932;1988-04-24;VEN;;;Morales & García 2006
Polytrichadelphus aristatus;22;Páramo Guaramacal, 20-21 Km al NE de Boconó;2640;2700;Luteyn, J. & Cotton, E. 9646, 9648;1984-03-14;VEN;;;Morales & García 2006
Polytrichadelphus ciliatus;15;;;;;;;;;
Polytrichadelphus ciliatus;;Sin localidad;;;;;;;;Churchill et al. 2000
Polytrichadelphus ciliatus;15;25 Km al NE de la Grita, 1 Km de Pregonero;2830;;Luteyn, J. & Lebrón, M. 9930;1984-04-15;VEN;;;Morales & García 2006
Polytrichadelphus ericoides;15;Area de la Carbonera via La Azulita;;;Griffin et al. 1718;;FLAS;;;Griffin III 1975
Polytrichadelphus ericoides;;Sin localidad;;;;;;;;Churchill et al. 2000
Polytrichadelphus longisetus;15;Parque Nacional Sierra Nevada entre La Aguada y La Montaña;;;Griffin at al. 417;;FLAS;;;Griffin III 1975
Polytrichadelphus longisetus;;Sin localidad;;;;;;;;Churchill et al. 2000
Polytrichadelphus longisetus;21;Páramo Tamá;2475;2550;Steyermark, J., G.C.K. & E. Dunsterville 98421;1967-05-18;VEN;;;Morales & García 2006
Polytrichadelphus longisetus;22;Páramo de Guaramacal;2800;2900;Dorr, L., Barnett, L., Cuello, N. & Diggs, G. Jr 5019;1988-04-28;VEN;;;Morales & García 2006
Polytrichadelphus peruvianus;5;;;;;;;;;
Polytrichadelphus peruvianus;;Sin localidad;;;;;;;;Churchill et al. 2000
Polytrichadelphus valenciae;15;;;; Fendler 73 tipo;;;;;Pittier 1936
Polytrichadelphus valenciae;;Sin localidad;;;;;;;;Churchill et al. 2000
Polytrichastrum tenellum;15;;;;;;;;;
Polytrichum brachymitrium;5;;;;;;;;;Pittier 1936
Polytrichum brachymitrium;;Sin localidad;;;;;;;;Churchill et al. 2000
Polytrichum commune;4;Colonia Tovar ;;;Moritz;;;;;
Polytrichum commune;;Sin localidad;;;;;;;;Churchill et al. 2000
Polytrichum commune;5;Monte Roraima, Km 130-131 al sur de El Dorado. Dwarf forest over sandstone substrate on level plateau ;;;;;;;;
Polytrichum commune;10;Silla de Caracas;;;;;;;;
Polytrichum commune;21;Páramo de Tamá;;;;;;;;
Polytrichum commune;15;;;;;;;;;
Polytrichum commune;22;;;;;;;;;
Polytrichum juniperinum;1;Cerro Duida;;;;;;;;
Polytrichum juniperinum;;Sin localidad;;;;;;;;Churchill et al. 2000
Polytrichum juniperinum;17;Cerca de Caripe, Cerro Negro;;;;;;;;
Polytrichum juniperinum;20;;;;;;;;;
Polytrichum juniperinum;5;;;;;;;;;
Polytrichum juniperinum;14;;;;;;;;;
Polytrichum juniperinum;4;Colonia Tovar ;;;Wagener 422;;;;;
Polytrichum juniperinum;10;Galipán ;;;Jahn;;;;;Pittier 1936
Polytrichum juniperinum;15;Sierra Nevada, alrededores de Mérida;;;C. Chardon 13, 18;;;;;
Polytrichum juniperinum;15;Cerca de Almorzaderos;;;Timotes Pitt. 12690, 12693, 12694, 12706;;;;;
Polytrichum juniperinum;15;Subida de Chachopo el Gavilán ;;;Pitt. 12940 ;;;;;
Polytrichum juniperinum;15;Páramo de Chachopo ;;;C. Chardon 5;;;;;
Polytrichum juniperinum;15;Piedra Gorda;;;Pitt. 12934;;;;;
Polytrichum juniperinum;15;Entre Tabay y Mucurubá ;;;Pitt. 12885;;;;;Pittier 1936
Polytrichum juniperinum;5;Auyan-tepui, Monte Roraima;;;;;;;;
Polytrichum juniperinum;1;Serranía del Parú (Aroko);1100;;Huber, O. 4414;1979-08-04;VEN;;;Morales & García 2006
Polytrichum juniperinum;1;Sierra de Parima, Río Ocamo;1150;;Huber, O. 6143;1981-06-12;VEN;;;Morales & García 2006
Polytrichum juniperinum;4;Parque Nacional Henry Pittier, road above las Delicias on way to Choroní pass;1200;1400;Steyermark, J. 100513;1967-12-07;VEN;;;Morales & García 2006
Polytrichum juniperinum;5;Auyan-tepui, cumbre de la parte S;2050;2300;Steyermark, J. 93911;1964-05-16;VEN;;;Morales & García 2006
Polytrichum juniperinum;10;El Junco, cerca de el Junquito;;;Agostini, G., Fariñas, M., Castellanos, E. & Cobo, T. 82;1963-07-24;VEN;;;Morales & García 2006
Polytrichum juniperinum;10;El Junquito;;;Medina, E. s/n ;1955-03-01;VEN;;;Morales & García 2006
Polytrichum juniperinum;10;Costa de Maya, NO de la Colonia Tovar;2100;2240;Steyermark, J., Davidse, G. & Liesner, R. 127884;1982-12-09;VEN;;;Morales & García 2006
Polytrichum juniperinum;14;Entre Cubiro y Escalera, 10-15 Km al SE de Cubiro;1600;2000;Steyermark, J., Carreño, V. & Nehlin, S. 110214;1974-07-07;VEN;;;Morales & García 2006
Polytrichum juniperinum;15;Piedra Gorda, entre Apartaderos y GÁvilan;3705;;Pittier, H. 12984;1928-02-09;VEN;;;Morales & García 2006
Polytrichum juniperinum;15;Páramo Loma Redonda Teleférico;4045;;Dorr, L., Barnett, L. & Diggs, G. Jr 4925;1988-04-23;VEN;;;Morales & García 2006
Polytrichum juniperinum;15;Entre la Carbonera y la Azulita;1800;;Steyermark, J., Arthur & Cronquist, M. 106311;1972-06-28;VEN;;;Morales & García 2006
Polytrichum juniperinum;15;Páramo de las Piedras Blancas;4500;;Vareschi, V. & Pannier 1302;1952-02-25;VEN;;;Morales & García 2006
Polytrichum juniperinum;15;El Valle;1800;;Mägdefrau, K. 582, 585;1958-03-30;VEN;;;Morales & García 2006
Polytrichum juniperinum;15;Laguna Negra;3600;;Mägdefrau, K. 1639;1967-04-18;VEN;;;Morales & García 2006
Polytrichum juniperinum;19;15 Km al E de Chabasquén, 67 Km al NNO de Guanare;1450;1520;Steyermark, J., Liesner, R. & Stergios, B. 126630, 126628, 126629;1982-10-29;VEN;;;Morales & García 2006
