nombre;estado;localidad;altitud_min;altitud_max;coleccion;FechaColeccion;herbario;latitud;longitud;cita_corta
Bryum apiculatum;25;Sierra de Perijá, campamento San José de los Altos;1800;;Griffin, D. 218;1975-07-07;VEN;;;Morales & García 2006
Bryum apiculatum;10;;;;;;;;;
Bryum apiculatum;17;;;;;;;;;
Bryum apiculatum;17;Dammed tributary to the Río Guarapiche ca. 9 Km WSW of Jusepín;160;;Pursell 8020;1967-02-08;MO;09°44'N;063°33'W;Tropicos.org
Bryum apiculatum;17;Along Río Guatata, ca. 12,5 Km NE of San Felix;460;;Pursell 9249;1967-06-12;MO;09°59'N;063°41'W;Tropicos.org
Bryum argenteum;; ;;;Fendler 86, tipo;;;;;Pittier 1936
Bryum argenteum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum argenteum;10;Caracas;;;Moritz 128;;;;;Pittier 1936
Bryum argenteum;15;Entre Chachopo y Apartaderos;;;;;;;;
Bryum argenteum;16;;;;;;;;;
Bryum argenteum;4;Colonia Tovar ;1960;;Pitt. 12829;;;;;Pittier 1936
Bryum argenteum;4;Colonia Tovar ;;;Moritz 180;;;;;Pittier 1936
Bryum argenteum;4;Piedra Gorda;3705;;Pittier 12933;;;;;Pittier 1936
Bryum argenteum;15;La Venta de Chachopo;3100;;Pitt. 13230;;;;;Pittier 1936
Bryum argenteum;15;Paramos de Timotes ;3700;;C. Chardon 34;;;;;Pittier 1936
Bryum argenteum;25;Entre San José de Los Altos y Topochalito;;;;;;;;
Bryum argenteum;1;Puerto Ayacucho;;;Mägdefrau, K. 114;1958-01-06;VEN;;;Morales & García 2006
Bryum argenteum;4;Rancho Grande, under Betoumaner der Estación Biológica;;;Mägdefrau, K. 452;1958-02-24;VEN;;;Morales & García 2006
Bryum argenteum;4;Quebrada de Los Brujos, Parque Nacional Henri Pittier, Rancho Grande;;;Cardenas, L., Lobo, M. & Guevara, R. 2314, 2315;1976-08-03;VEN;;;Morales & García 2006
Bryum argenteum;10;Towards Portachuelo above Hacienda El Limón, 5.6 Km below junction from Geremba of Junquito-Colonia Tovar road;1750;1800;Steyermark, J. 91739;1963-10-24;VEN;;;Morales & García 2006
Bryum argenteum;15;Páramo between Apartaderos and El Águila;4000;;Steyermark, J. & Rabe, M. 97148;1966-08-30;VEN;;;Morales & García 2006
Bryum argenteum;15;Páramo near Loma Redonda Teleférico station, Parque Nacional Sierra Nevada;4075;;Dorr, L., Barnett, L. & Diggs, G. 4927;1988-04-23;VEN;;;Morales & García 2006
Bryum argenteum;15;Páramo de Muchíes, debajo de El Águila ;;;Steyermark, J. & Rabe, M. 97159 ;1966-08-29;VEN;;;Morales & García 2006
Bryum argenteum;15;Bosque de La Carbonera;;;Agostini, G. 209;1963-10-01;MO;08°38'N;071°21'W;Tropicos.org
Bryum argenteum;16;Petare, cerca del puente de la carretera a Guarenas;;;Pittier, H. 10076 ;1921-01-15;VEN;;;"Pittier 1936; Morales & García 2006"
Bryum argenteum;16;La Malva, cerca de Las Mostazas;1200;;Allart 282 ;1924-11-01;VEN;;;"Pittier 1936; Morales & García 2006"
Bryum argenteum;21;Páramo de La Negra, en la carretera hacia Pregonero;2600;2900;Steyermark, J. & Rabe, M. 96959, 96903 ;1966-08-29;VEN;;;Morales & García 2006
Bryum argenteum;21;Quebrada Agua Azul, al S de el Reposo, SE de las Delicias;2150;2300;Steyermark, J. & Liesner, R. 118754 ;1979-07-22;VEN;;;Morales & García 2006
Bryum argenteum;21;Entre el Campamento San José de los Altos y Topochalito;2200;2400;Griffin, D. 142 ;1975-07-07;VEN;;;Morales & García 2006
Bryum argenteum;17;Ca. 4-5 Km NW of El Guaracho;800;850;Pursell 9265;1967-06-12;MO;;;Tropicos.org
Bryum argenteum;17;Caripe;;;Moritz;;;;;Pittier 1936
Bryum argenteum;12;Parque Nacional Quebrada de La Cueva El Toro;600;900;Liesner 7899;1979-06-23;MO;10°50'N;069°07'W;Tropicos.org
Bryum argenteum;5;Cerro Pichacho, N of Las Nieves, 45 Km N of Tumeremo. Altiplanicie de Nuria;100;300;Steyermark, J. 88953;1961-02-11;MO;07°38'N;061°20'W;Tropicos.org
Bryum argenteum;5;Campamento La Ciudadella, Km 143, S of El Dorado in La Gran Sabana;1380;;Davidse, G. 4670;1973-12-03;MO;;;Tropicos.org
Bryum argenteum;;Sin localidad;;;Pittier, H. 11971 ;;PH;;;
Bryum argenteum;15;Chorro Blanco, vertiente meridional de la Sierra Nevada de Mérida, unos 15 km al N. de la aldea Los Nevados;3550;;Luis Ruiz Teran 6781;1972-01-19;MERF;;;León et al. 2012
Bryum argenteum;5;Páramo de Santo Cristo, Parque Nacional de la Sierra Nevada, cerca de la Laguna de Santo Cristo;3600;3750;Dana Griffin III y David Díaz M. PV-39;1984-06-20;MERF;;;León et al. 2012
Bryum argenteum;22;Páramo de Guirigay, cabeceras del Volcán;3000;;M. López-Figueiras 8783;1972-10-17;MERF;;;León et al. 2012
Bryum argenteum;22;Páramo de Guirigay, cabeceras del Volcán;3000;;M. López-Figueiras 8784;1972-10-17;MERF;;;León et al. 2012
Bryum argenteum;22;Páramo de Guirigay, cabeceras del Volcán;3000;;M. López-Figueiras 8787;1972-10-17;MERF;;;León et al. 2012
Bryum argenteum;15;"Páramo de Los Conejos, Sierra del Norte, en los alrededores de la finca ""San Rafael""";3300;;M. López-Figueiras PV-534;1984-07-24;MERF;;;León et al. 2012
Bryum argenteum;15;Páramo de la Culata, Sierra del Norte;3100;3250;Dana y Nancy Griffin III PV-264;1984-07-04;MERF;;;León et al. 2012
Bryum argenteum;15;Páramo de Mucuchíes, entre Chachopo y El Águila;3300;3700;Dana y Nancy Griffin III PV-371;1984-07-10;MERF;;;León et al. 2012
Bryum aubertii;21;Páramo de Tamá, por encima de Villa Páez;2800;;Griffin III, D. et al. 388;1975-08-01;MO;07°25'N;072°26'W;Tropicos.org
Bryum aubertii;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum beyrichianum;17;Caripe entre La Cueva del Guacharo y San Agustin;;;;;;;;
Bryum beyrichianum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum beyrichianum;4;Parque Nacional Henri Pittier. Rancho Grande. Pico Periquito;;;Newfane, V. 339 ;1958-02-24;VEN;;;Morales & García 2006
Bryum beyrichianum;12;Sierra de San Luis. Montañas de Paraguariba, entre el Hotel Parador y Curimagua;1300;;Steyermark, J. 99407 ;1967-07-21;VEN;;;Morales & García 2006
Bryum beyrichianum;14;Paso de Angostura. Sitio de represa de Yacambú;500;;Steyermark, J. & Carreño, V. 107708 ;1973-07-28;VEN;;;Morales & García 2006
Bryum beyrichianum;21;Páramo de Tamá;2475;2550; Steyermark, J., G.C.K. & E. Dunsterville 98332   ;1967-05-18;VEN;;;Morales & García 2006
Bryum beyrichianum;21;Páramo de la Negra en la carretera hacia Pregonero;2700;2900;Steyermark, J. & Rabe, M. 96899;1966-08-29;VEN;;;Morales & García 2006
Bryum beyrichianum;25;Sierra de Perijá. Quebrada del Río Omira-kuná, al SO de Pishikakao e Iría ;1500;1800;Steyermark, J., G.C.K. & E. Dunsterville 105669 ;1972-03-27;VEN;;;Morales & García 2006
Bryum caespiticium;16;La Malva, cerca de Las Mostazas;;;Allart 281;;;;;Pittier 1936
Bryum caespiticium;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum cellulare;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum chryseum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum coronatum;17;;;;;;;;;Pursell 1973
Bryum coronatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum coronatum;17;Ca. 2 Km WNW of Jusepín;185;;Pursell 8330;1967-03-10;MO;09°45'00''N;063°31'00''W;Tropicos.org
Bryum coronatum;14;Agua Negra, E de Cubiro;1600;1800;Steyermark, J., Carreño, V. & Nehlin, S. 110174;1974-07-05;VEN;;;Morales & García 2006
Bryum cyathiphyllum;15;;;;;;;;;
Bryum densifolium;1;Ri?o Negro, Cerro de La Neblina Camp. IV;780;;Liesner, R. 16772B ;1984-03-15;VEN, MO;"00°51'00""N";"065°57'00""W";"Morales & García 2006; Tropicos.org"
Bryum densifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum densifolium;15;Parque Nacional Sierra Nevada. Entre Las Estaciones La Montaña y La Aguada del Teleférico de Mérida.;2920;;Ussher M. S. & M. Aguirre 9904-110;;MERC;;;Ussher & León 2010
Bryum dimorphum;;Sin localidad;;;Fendler 90, tipo;;;;;Pittier 1936
Bryum ellipsifolium;15;Sierra de la Culata, Piedras Blancas;;;;;;;;
Bryum ellipsifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum ellipsifolium;15;Piedras Blancas;4400;;P. Richards 8107;1976-05-22;MERF;;;León et al. 2012
Bryum goudotii;15;"Páramo de Los Conejos, Sierra del Norte, en los alrededores de la finca ""San Rafael"" ";3300;;Griffin III, D. y López- Figueiras, M. PV-590;1984-07-24;MO;08°44'N;071°13'W;Tropicos.org
Bryum goudotii;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum grandifolium;5;Monte Roraima;;;;;;;;
Bryum grandifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum grandifolium;5;Chimantá Massif, along west-facing portion of Chimantá-tepui (Torono-Tepui);1600;1700;Steyermark J. 75641;1953-06-05;MO;05°12'N;062°10'W;Tropicos.org
Bryum grandifolium;10;Cordillera de La Costa, El Junquito;;;;;;;;
Bryum grandifolium;10;1,5 Km northeast of Hotel Humboldt, northeast of Caracas;2100;;Nee, M. & Mori, S. 4006;1971-04-22;MO;10°32'N;066°55'W;Tropicos.org
Bryum grandifolium;20;Cerro Turimiquire;;;;;;;;
Bryum grandifolium;1;Cerro Marahuaca;2500;;Steyermark, J., Brewer, Ch. & Liesner, R. 124474, 124450 ;1981-02-16;VEN;;;Morales & García 2006
Bryum grandifolium;22;Páramo La Estrella, to the south and above La Mesa de Esnujaque ;3100;;Griffin III, D. et al. 1370;1975-08-01;MO;08°57'N;070°41'W;Tropicos.org
Bryum grandifolium;15;Páramo de La Culata, Sierra del Norte;3100;3250;Dana Griffin III PV-283;1984-07-04;MERF;;;León et al. 2012
Bryum incacorralis;15;Sierra de Santo Domingo, páramo de Mucubají, arriba de laguna Grande;3500;;Griffin et al. 1212;;FLAS;;;Griffin III 1977c
Bryum laevigatum;10;;;;;;;;;
Bryum laevigatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum leptotorquescens;15;Parque Nacional Sierra Nevada, Loma Redonda ;;;;;;;;Ochi 1980
Bryum leptotorquescens;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum limbatum;4;;;;;;;;;
Bryum limbatum;25;"Sierra de Perijá, Cuenca del río Socuy y el bosque nublado llamado ""el Páramo"" arriba de la ""gran sabana"" ";;;;;;;;
Bryum limbatum;25;Valle del Ri?o Socuy;2400;2800;Griffin, D. 270;1975-07-07;VEN;;;Morales & García 2006
Bryum limbatum;5;La Gallineta, caserío El Celoso;1500;1700;Dorr, L., Barnett, L. & Bakach, S. 5468 ;1988-06-07;VEN;;;Morales & García 2006
Bryum mildeanum;4;;;;;;;;;
Bryum mildeanum;25;;;;;;;;;
Bryum pallescens;15;Las Lagunetas cerca del Gavilán. Me?rida: El GÁvila?n;4000;; Pittier, H. 13282 ;1929-01-25;VEN;;;"Pittier 1936; Morales & García 2006"
Bryum pallescens;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum procerum;15;Laguna Negra  Sierra de Santo Domingo;;;;;MO;08°15'N;071°52'W;Tropicos.org
Bryum procerum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum procerum;15;Páramo de Mucubají, just above Laguna Negra ;3390;;Griffin III, D. et al. 1363;1972-08-07;MO;08°47'N;070°48'W;Tropicos.org
Bryum procerum;15;Páramo de Minugú SE de San Rafael de Mucuchíes, La Cuenca del Río Los Granates. Parque Nacional ;;;Ruiz-Terán 7202 ;;;;;
Bryum procerum;15;La Cuenca del Ri?o los Granates;3000;3140;Dorr, L. & Barnett, L. 5591 ;1988-06-17;VEN, MO;08°48'N;070°41'W;"Morales & García 2006; Tropicos.org"
Bryum procerum;15;Laguna Negra;3600;;Ma?gdefrau, K. 1636 ;1967-04-18;VEN, MO;08°15'N;071°52'W;"Morales & García 2006; Tropicos.org"
Bryum procerum;15;Páramo de Los Granates, alrededor de El Chimborazo, un sector del páramo de los Granates;3400;;Griffin III, D. & López- Figueiras, M. PV 1061;1985-02-21;MO;08°47'N;070°41'W;Tropicos.org
Bryum procerum;15;Corredor de la Laguna de las Iglesias, páramo de Los Conejos, Sierra de La Culata;3500;;Luis Ruiz Teran 7860;1972-10-24;MERF;;;León et al. 2012
Bryum procerum;15;Quebrada Los Muchachos, entre el pico El Toro y la aldea Los Nevados, vertiente S. de la Sierra Nevada de Mérida;3100;;Luis Ruiz Teran 6858;1972-01-22;MERF;;;León et al. 2012
Bryum procerum;15;Llano Componedero, arriba de la Piedra de Pirela, páramo Negro, un sector del gran páramo de San José;3170;;Luis Ruiz Teran 6576;1971-12-18;MERF;;;León et al. 2012
Bryum pseudotriquetrum;15;Camino de la torre de TV, cerca del Pico El Aguila;4100;;Griffin III, D. et al. 1170;1972-08-07;MO, FLAS;08°51'N;070°50'W;"Tropicos.org; Griffin III 1977c"
Bryum pseudotriquetrum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum pseudotriquetrum;15;Páramo de Mucubají, entre La Laguna Grande y La Laguna Negra;3400;3500;Griffin III, D. & Figueiras- López, M. PV- 750;1985-02-06;MO;08°47'N;070°48'W;Tropicos.org
Bryum pseudotriquetrum;15;Páramo de Mucubají, entre La Laguna Grande y La Laguna Negra;3400;3500;Griffin III, D. & Figueiras- López, M. PV- 752;1985-02-06;MO;08°47'N;070°48'W;Tropicos.org
Bryum pseudotriquetrum;24;Sobre los Caracas;100;;Steyermark, J. 95964 ;1966-07-17;VEN;;;Morales & García 2006
Bryum radiculosum;;Sin localidad;;;Fendler 84, tipo;;;;;Pittier 1936
Bryum radiculosum;16;Lomas los Mariches;;;Pittier 12439;;;;;Pittier 1936
Bryum radiculosum;16;Los Mariches hill in humid talus;;;Pittier, H. 12439?;;;;;
Bryum richardsii;1;Río Negro. Along Río Mawarinuma. 0 to .5 Km east of Cerro de La Neblina Base Camp.;140;;Liesner, R. 16744;1984-03-10;VEN, MO;0º50'N;66º10'W;"Morales & García 2006; Tropicos.org"
Bryum richardsii;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum richardsii;15;;;;;;;;;
Bryum roseodens;21;Páramo El Batallón arriba de La Grita;;;;;FLAS, MER;;;Griffin 1979 
Bryum roseodens;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum roseodens;22;Páramo La Estrella arriba de la Mesa de Esnujaque;;;;;FLAS, MER;;;Griffin 1979
Bryum roseolum;1;Cerro Marahuaca, seccio?n noroccidental;2500;;Steyermark, J., Brewer-Carias, C. & Liesner, R. 124450 ;1981-02-16;VEN;;;Morales & García 2006
Bryum subapiculatum;15;Sin localidad;;;Fendler 85, 83, 87 tipo;;;;;Pittier 1936
Bryum subapiculatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum subapiculatum;15;;;;;;;;;
Bryum subleucophyllum;15;;;;;;;;;
Bryum subleucophyllum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryum wagneri;10;;;;;;;;;
Bryum wagneri;;Sin localidad;;;;;;;;Churchill et al. 2000
Diphyscium longifolium;4;;2000;;Sharp, A. 108;1976-07-01;FLAS, TENN;09°51'00''N;064°24'59''W;Tropicos.org
Diphyscium longifolium;4;;2000;;Sharp, A. 127;1976-07-01;FLAS, TENN;09°51'00''N;064°24'59''W;Tropicos.org
Diphyscium longifolium;4;;1500;;Steyermark & Carreño 105819;1972-04-29;MICH, NY;09°51'00''N;064°24'59''W;Tropicos.org
Diphyscium longifolium;15;;;;;;;;;
Diphyscium longifolium;15;Río Canaguá, SW of Canaguá;2135;;Steyermark, J. 56439;1944-05-09;FH, MO;08°07'42''N;071°27'30''W;Tropicos.org
Epipterygium wrightii;;;;;Fendler s. n. ;;;;;Pittier 1936
Epipterygium wrightii;;Sin localidad;;;;;;;;Churchill et al. 2000
Leptobryum pyriforme;4;;;;;;;;;
Leptobryum pyriforme;;Sin localidad;;;;;;;;Churchill et al. 2000
Leptobryum pyriforme;25;;;;;;;;;
Leptobryum pyriforme;15;Sierra del Norte, cerca del Pico El Águila;;;;;FLAS;;;Griffin III 1975
Mielichhoferia argentifolia;;Sin localidad;;;;;;;;
Mielichhoferia canescens;15;;;;;;;;;
Mielichhoferia canescens;;Sin localidad;;;;;;;;Churchill et al. 2000
Mielichhoferia cuspidata;22;;;;;;;;;
Mielichhoferia cuspidata;25;;;;;;;;;
Mielichhoferia cuspidata;22;Salto la Nevera, 15 Km al S de la Puerta;1800;;Steyermark, J. & Rabe, M. 97197;1966-09-03;VEN;;;Morales & García 2006
Mielichhoferia gymna;15;;;;;;;;;Pittier 1936
Mielichhoferia gymna;;Sin localidad;;;;;;;;Churchill et al. 2000
Mielichhoferia megalocarpum;;Sin localidad;;;;;;;;
Mielichhoferia megalocarpum;;Sin localidad;;;;;;;;Churchill et al. 2000
Orthodontium gracile;;Sin localidad;;;;;;;;
Orthodontium gracile;;Sin localidad;;;;;;;;Churchill et al. 2000
Orthodontium pellucens;;Sin localidad;;;Fendler 33;;;;;Pittier 1936
Orthodontium pellucens;1;NW plateau of Cerro de La Neblina, summit camp number 1;1880;;Buck, W. 10672;1984-02-11;MO;00°52'N;066°05'W;Tropicos.org
Orthodontium pellucens;14;;;;;;;;;
Orthodontium pellucens;21;;;;;;;;;
Orthodontium pellucens;21;Páramo de Tamá;2475;2550;Steyermark, J., G.C.K. & E. Dunsterville 98349;1967-05-18;VEN;;;Morales & García 2006
Pohlia elongata;16;Hacia el Pico Naiguatá arriba de Los Chorros;;;;;;;;
Pohlia elongata;;Sin localidad;;;;;;;;Churchill et al. 2000
Pohlia flexuosa;;;;;Fendler 82, tipo;;;;;Pittier 1936
Pohlia flexuosa;;Sin localidad;;;;;;;;Churchill et al. 2000
Pohlia flexuosa;15;El Valle entre  San Javier y La Culata ;;;M. López F. & Ruíz-Terán 2131 ;;FLAS;;;Griffin III 1975
Pohlia flexuosa;15;Páramo de Muchíes. El Águila;;;Steyermark, J. & Rabe, M. 97178;1966-08-30;VEN;;;Morales & García 2006
Pohlia flexuosa;15;Entre La Carbonera y la Azulita;;;Steyermark, J., Arthur & Cronquist, M. 106310;1972-06-28;VEN;;;Morales & García 2006
Pohlia flexuosa;22;Trujillo y Boconó. Entre Urbina y San Rafael;;;Steyermark, J. & Rabe, M. 97276;1984-03-14;VEN;;;Morales & García 2006
Pohlia longicollis;;Sin localidad;;;;;;;;Churchill et al. 2000
Pohlia papillosa;10;Galipán ;1720;;Funck & Schlim 346;;;;;Pittier 1936
Pohlia papillosa;;Sin localidad;;;;;;;;Churchill et al. 2000
Pohlia papillosa;15;Cerca de Almorzaderos, Páramo de Timotes;3700;;C. Chardon 11;;;;;Pittier 1936
Pohlia papillosa;10;Portachuelo sobre Hacienda el Limón, Junquito- Colonia Tovar;1750;1800;Steyermark, J. 91737;1963-10-24;VEN;;;Morales & García 2006
Pohlia papillosa;22;Páramo de Guaramacal, 20-21 Km al NE de Boconó;2640;2700;Luteyn, J. & Cotton, E. 9677;1984-03-14;VEN;;;Morales & García 2006
Pohlia richardsii;;Sin localidad;;;;;;;;Churchill et al. 2000
Pohlia wahlenbergii;21;Carretera Delgadito-Prezonera;;;;;;;;
Pohlia wahlenbergii;;Sin localidad;;;;;;;;Churchill et al. 2000
Pohlia wahlenbergii;21;A lo largo de la carretera Delgadito-Pregonera;;;;;;;;
Pohlia wahlenbergii;22;;;;;;;;;
Ptychostomum angustifolium;1;Cerro de La Neblina, 2,8 Km al NE del Pico Phelps;2085;;Buck, W. 12651 ;1985-01-29;VEN;;;Morales & García 2006
Ptychostomum angustifolium;16;La Malva, cerca de Las Mostazas;;;Allart 281;1924-11-01;VEN;;;Morales & García 2006
Rosulabryum billarderi;15;Páramo de la negra;;;;;;;;
Rosulabryum billarderi;15;Parque Nacional Sierra Nevada, Laguna Mucubají and El A?guila;3750;;Steyermark, J., Cronquist, A. & Cronquist, M. 106297 ;1972-06-27;VEN;;;Morales & García 2005
Rosulabryum billarderi;15;Páramo de la Negra en la carretera hacia Pregonero;2700;2900;Steyermark, J. & Rabe, M. 96894, 96924 ;1966-08-29;VEN;;;Morales & García 2006
Rosulabryum billarderi;21;Páramo El Batallón, por arriba de La Grita;;;;;;;;
Rosulabryum billarderi;21;Páramo de Tamá;2750;2900;Steyermark, J., G.C.K. & E. Dunsterville 98544 ;1967-05-20;VEN;;;Morales & García 2006
Rosulabryum billarderi;21;Páramo de Tamá, cerca de la Quebrada Buena Vista;900;1000;Steyermark, J., G.C.K. & E. Dunsterville 98700 ;1967-05-22;VEN;;;Morales & García 2006
Rosulabryum billarderi;22;Páramo La Estrella por encima de La Mesa de Esnujaque;;;;;;;;
Rosulabryum billarderi;5;;;;;;;;;
Rosulabryum billarderi;5;Cerro Muru?, Gran Sabana;1500;;Cardona, F. 1833 ;1946-10-15;VEN;;;Morales & García 2006
Rosulabryum billarderi;5;Cumbre del Cerro Roraima, parte NE;2750;2800;Steyermark, J., Brewer, Ch. & Dunsterville, E. 112593 ;1972-08-26;VEN;;;Morales & García 2006
Rosulabryum billarderi;5;Cerro Venamo. Río Venamo;950;1150;Steyermark, J., G.C.K. & E. Dunsterville 92361 ;1963-08-29;VEN;;;Morales & García 2006
Rosulabryum billarderi;1;Sierra Parima, Ri?o Orinoco;1300;;Steyermark, J. 106038 ;1972-05-18;VEN;;;Morales & García 2006
Rosulabryum billarderi;10;Colonia Tovar-Carayaca;2400;;Steyermark, J. 91675 ;1963-10-17;VEN;;;Morales & García 2006
Rosulabryum billarderi;10;Los Guayabitos;1350;;Mägdefrau, k. 518a ;1958-03-09;VEN;;;Morales & García 2006
Rosulabryum billarderi;24;Cerro Naiquatá, entre las Delicias y la Toma de Quebrada de Mata de Platano;;;Steyermark, J. 97509 ;1966-10-09;VEN;;;Morales & García 2006
Rosulabryum capillare;;;;;Fendler 86, tipo;;;;;Pittier 1936
Rosulabryum capillare;;;;;;;;;;Churchill et al. 2000
Rosulabryum capillare;14;Entre Buenos Aires y Páramo de las Rosas;;;;;;;;"Bartram 1957; Ochi 1980"
Rosulabryum capillare;6;El Dorado;;;Steyermark, J., Steyermark, C., Wurdack, J., Wurdack, R. & Wiehler, H. 106564 ;1972-12-07;VEN;;;Morales & García 2006
Schizymenium andinum;;Sin localidad;;;;;;;;Churchill et al. 2000
Schizymenium bogotense;;Sin localidad;;;;;;;;
Schizymenium campylocarpum;15;Páramo de Mucubají cerca de la laguna Negra;3390;;Griffin et al. 1255 ;1972-08-07;FLAS, MO;08°47'N;070°48'W;"Griffin III 1975; Tropicos.org "
Schizymenium campylocarpum;;;;;;;;;;Churchill et al. 2000
Schizymenium campylocarpum;;Sierra del Norte cerca de Pico El Águila ;;;Griffin et al. 1311 ;;FLAS;;;Griffin III 1975 
Schizymenium gracilisetum;15;;;;;;;;;Pursell 1973
Schizymenium gracilisetum;;;;;;;;;;Churchill et al. 2000
Schizymenium pseudopohlia;;Sin localidad;;;;;;;;Churchill et al. 2000
Schizymenium pusillum;;Sin localidad;;;;;;;;Churchill et al. 2000
Calymperes afzelii;3;Reserva forestal San Camilo, Quebrada Botina;250;;Steyermark, J. & Blanco, C. 101486;1968-03-28;VEN;;;Morales & García 2006
Calymperes afzelii;;;;;;;;;;Churchill et al. 2000
Calymperes afzelii;5;Cerca de Ciudad Piar;;;;;;;;
Calymperes afzelii;5;Carretera El Dorado ;1200;;Steyermark, J., Steyermark, C., Wurdack, J. & Wichler, H. 106557;1972-12-07;VEN;;;Morales & García 2006
Calymperes afzelii;17;Cerca de San Felix ;;;;;;;;
Calymperes afzelii;16;Parque Nacional Guatopo, entre los Alpes y la Macanilla;250;;Steyermark, J. & Wiehler, H. 106547;1972-12-02;VEN;;;Morales & García 2006
Calymperes afzelii;9;Río Grande;320;;Steyermark, J. 93116;1964-02-09;VEN;;;Morales & García 2006
Calymperes bartramii;5;;;;;;;;;
Calymperes bartramii;;Sin localidad;;;;;;;;Churchill et al. 2000
Calymperes bartramii;9;;;;;;;;;
Calymperes erosum;17;Cerca de Maturín en sabana a la orilla del Delta del Orinoco;;;;;;;;
Calymperes erosum;;Sin localidad;;;;;;;;Churchill et al. 2000
Calymperes erosum;9;;;;;;;;;
Calymperes erosum;3;Entre Cutufi en el Río Cutufi y Río Sanare;300;350;Davidse, G. & González, A. 21792;1982-11-08;VEN;;;Morales & García 2006
Calymperes erosum;1;;;;;;;;;
Calymperes guildingii;1;;;;;;;;;
Calymperes guildingii;;Sin localidad;;;;;;;;Churchill et al. 2000
Calymperes guildingii;18;Isla de Margarita;;;;;;;;
Calymperes guildingii;18;La Sierrita;;;Bermúdez, I. 00778;1978-05-15;VEN;;;Morales & García 2006
Calymperes guildingii;5;Amaruay-tepui;470;770;Liesner, R. 20252;1988-04-23;VEN;;;Morales & García 2006
Calymperes guildingii;18;La Sierra. Isla de Margarita;;;Bermúdez, I. NN-0011;1977-11-05;MERF;;;León et al. 2012
Calymperes guildingii;18;La Sierra. Isla de Margarita;;;Bermúdez, I. NN-0035;1977-11-05;MERF;;;León et al. 2012
Calymperes lonchophyllum;1;Caño Grande, Río Agua Blanca;;;Buck, W. 12867;1985-02-01;VEN;;;Morales & García 2006
Calymperes lonchophyllum;;Sin localidad;;;;;;;;Churchill et al. 2000
Calymperes lonchophyllum;5;Hato la Vergareña cerca de Ciudad Piar;;;;;;;;
Calymperes lonchophyllum;5;Amaruay-tepui;470;770;Liesner, R. 20250;1986-04-23;VEN;;;Morales & García 2006
Calymperes lonchophyllum;12;;;;;;;;;
Calymperes lonchophyllum;16;Río Guapo, Cerro Riberón between Río Guapo and Río Chiquito;200;400;Davidse, G. & González, A. 13639;1977-06-01;VEN;;;Morales & García 2006
Calymperes lonchophyllum;16;Parque Nacional Guatopo, Río Santa Cruz, between Santa Teresa and Alta Gracia de Orituco;520;;Steyermark, J. 97554;1966-10-27;VEN;;;Morales & García 2006
Calymperes lonchophyllum;10;Quebrada Frontino, 5 Km S of Cocuizal;900;1100;Steyermark, J. 91823;1963-11-02;VEN;;;Morales & García 2006
Calymperes lonchophyllum;20;Península de Paria, Cerro Patao;870;;Steyermark, J. & Getulio, A. 91374;1962-07-25;VEN;;;Morales & García 2006
Calymperes lonchophyllum;9;Río Grande, ENE de el Palmar;;;Steyermark, J. 93106;1964-02-09;VEN;;;Morales & García 2006
Calymperes mitrafugax;5;;;;;;;;;
Calymperes mitrafugax;;Sin localidad;;;;;;;;Churchill et al. 2000
Calymperes nicaraguense;5;Hato la Vergareña cerca de Ciudad Piar;;;;;;;;
Calymperes nicaraguense;5;Cerro El Medano, SW de Caicara;100;200;Holst, B. 2508;1985-11-02;VEN;;;Morales & García 2006
Calymperes nicaraguense;3;;;;;;;;;
Calymperes nicaraguense;5;Llanos occidentales, Reserva Forestales Caparo,  Se del Campamento Cachicamo;100;;Steyermark, J. Bunting, G. & Blanco, C. 102021;1968-04-09;VEN;;;Morales & García 2006
Calymperes othmeri;5;S de Quebrada La Flores;85;;Steyermark, J. 131622;1985-09-09;VEN;;;Morales & García 2006
Calymperes othmeri;;Sin localidad;;;;;;;;Churchill et al. 2000
Calymperes othmeri;1;;;;;;;;;
Calymperes palisotii;3;;;;;;;;;
Calymperes palisotii;;Sin localidad;;;;;;;;Churchill et al. 2000
Calymperes palisotii;5;;;;;;;;;
Calymperes palisotii;16;;;;;;;;;
